:START_ID,:END_ID
airport_1853,airport_1824
airport_1855,airport_1824
airport_1856,airport_1824
airport_1856,airport_1850
airport_1858,airport_1824
airport_3093,airport_2048
airport_3093,airport_2050
airport_2188,airport_2050
airport_2048,airport_3093
airport_2048,airport_2223
airport_2048,airport_2050
airport_2223,airport_2048
airport_2223,airport_2050
airport_2050,airport_3093
airport_2050,airport_2188
airport_2050,airport_2048
airport_2050,airport_2223
airport_2050,airport_2053
airport_2053,airport_2050
airport_1688,airport_1678
airport_1423,airport_1130
airport_1130,airport_1423
airport_1130,airport_1678
airport_1742,airport_1678
airport_1737,airport_1678
airport_1678,airport_1688
airport_1678,airport_1130
airport_1678,airport_1742
airport_1678,airport_1737
airport_1230,airport_350
airport_1230,airport_351
airport_210,airport_344
airport_580,airport_342
airport_4309,airport_345
airport_4309,airport_351
airport_737,airport_344
airport_737,airport_345
airport_737,airport_342
airport_3941,airport_344
airport_3941,airport_350
airport_1688,airport_344
airport_1218,airport_344
airport_1218,airport_345
airport_1218,airport_352
airport_1218,airport_342
airport_1218,airport_350
airport_1506,airport_350
airport_1739,airport_350
airport_636,airport_342
airport_469,airport_342
airport_469,airport_351
airport_1321,airport_344
airport_1321,airport_345
airport_1321,airport_342
airport_1321,airport_350
airport_1321,airport_351
airport_1216,airport_345
airport_1216,airport_350
airport_1538,airport_344
airport_1538,airport_351
airport_353,airport_350
airport_1501,airport_344
airport_1501,airport_345
airport_1501,airport_350
airport_302,airport_350
airport_1423,airport_345
airport_1489,airport_344
airport_1489,airport_342
airport_1489,airport_350
airport_1519,airport_344
airport_1519,airport_345
airport_1519,airport_350
airport_1382,airport_342
airport_1460,airport_344
airport_1460,airport_338
airport_1460,airport_350
airport_344,airport_210
airport_344,airport_737
airport_344,airport_3941
airport_344,airport_1688
airport_344,airport_1218
airport_344,airport_1321
airport_344,airport_1538
airport_344,airport_1501
airport_344,airport_1489
airport_344,airport_1519
airport_344,airport_1460
airport_344,airport_1322
airport_344,airport_1509
airport_344,airport_1200
airport_344,airport_338
airport_344,airport_599
airport_344,airport_535
airport_344,airport_1626
airport_344,airport_1555
airport_344,airport_382
airport_344,airport_342
airport_344,airport_5557
airport_344,airport_1452
airport_344,airport_1225
airport_344,airport_1468
airport_344,airport_1479
airport_344,airport_1458
airport_344,airport_4322
airport_344,airport_1462
airport_344,airport_348
airport_344,airport_507
airport_344,airport_1638
airport_344,airport_1054
airport_344,airport_478
airport_344,airport_1524
airport_344,airport_1561
airport_344,airport_1354
airport_344,airport_1520
airport_344,airport_3998
airport_344,airport_1512
airport_344,airport_1587
airport_344,airport_1562
airport_344,airport_1203
airport_344,airport_1075
airport_344,airport_1472
airport_344,airport_1205
airport_344,airport_772
airport_344,airport_4317
airport_344,airport_1646
airport_344,airport_1486
airport_344,airport_1206
airport_344,airport_548
airport_344,airport_1508
airport_344,airport_1612
airport_344,airport_1590
airport_344,airport_287
airport_344,airport_351
airport_344,airport_1551
airport_344,airport_1613
airport_344,airport_1550
airport_344,airport_679
airport_344,airport_1226
airport_344,airport_1209
airport_344,airport_1208
airport_344,airport_1678
airport_1322,airport_344
airport_1509,airport_344
airport_1509,airport_345
airport_1509,airport_352
airport_1509,airport_342
airport_1509,airport_350
airport_1509,airport_351
airport_488,airport_345
airport_1200,airport_344
airport_1200,airport_345
airport_1200,airport_352
airport_1200,airport_342
airport_1200,airport_350
airport_1200,airport_351
airport_338,airport_1460
airport_338,airport_344
airport_338,airport_345
airport_338,airport_350
airport_373,airport_5557
airport_373,airport_346
airport_373,airport_3998
airport_373,airport_4317
airport_373,airport_1206
airport_599,airport_344
airport_599,airport_345
airport_345,airport_4309
airport_345,airport_737
airport_345,airport_1218
airport_345,airport_1321
airport_345,airport_1216
airport_345,airport_1501
airport_345,airport_1423
airport_345,airport_1519
airport_345,airport_1509
airport_345,airport_488
airport_345,airport_1200
airport_345,airport_338
airport_345,airport_599
airport_345,airport_1665
airport_345,airport_5557
airport_345,airport_1452
airport_345,airport_1225
airport_345,airport_671
airport_345,airport_348
airport_345,airport_1335
airport_345,airport_1229
airport_345,airport_1359
airport_345,airport_1524
airport_345,airport_481
airport_345,airport_347
airport_345,airport_1520
airport_345,airport_3998
airport_345,airport_674
airport_345,airport_1587
airport_345,airport_1742
airport_345,airport_1486
airport_345,airport_1206
airport_345,airport_1508
airport_345,airport_1526
airport_345,airport_1551
airport_345,airport_679
airport_345,airport_680
airport_345,airport_1209
airport_535,airport_344
airport_1626,airport_344
airport_1626,airport_342
airport_1626,airport_350
airport_1555,airport_344
airport_1555,airport_352
airport_1555,airport_342
airport_1555,airport_350
airport_1555,airport_351
airport_382,airport_344
airport_4166,airport_342
airport_3986,airport_342
airport_3986,airport_351
airport_340,airport_5557
airport_1665,airport_345
airport_1665,airport_342
airport_352,airport_1218
airport_352,airport_1509
airport_352,airport_1200
airport_352,airport_1555
airport_352,airport_1452
airport_352,airport_1524
airport_352,airport_1561
airport_352,airport_3998
airport_352,airport_1742
airport_352,airport_4317
airport_352,airport_1486
airport_352,airport_1206
airport_352,airport_548
airport_352,airport_350
airport_352,airport_1508
airport_352,airport_1551
airport_352,airport_1613
airport_342,airport_580
airport_342,airport_737
airport_342,airport_1218
airport_342,airport_636
airport_342,airport_469
airport_342,airport_1321
airport_342,airport_1489
airport_342,airport_1382
airport_342,airport_344
airport_342,airport_1509
airport_342,airport_1200
airport_342,airport_1626
airport_342,airport_1555
airport_342,airport_4166
airport_342,airport_3986
airport_342,airport_1665
airport_342,airport_1452
airport_342,airport_4322
airport_342,airport_507
airport_342,airport_1229
airport_342,airport_478
airport_342,airport_1524
airport_342,airport_1561
airport_342,airport_1354
airport_342,airport_347
airport_342,airport_1520
airport_342,airport_644
airport_342,airport_3998
airport_342,airport_1587
airport_342,airport_1742
airport_342,airport_1205
airport_342,airport_4317
airport_342,airport_1486
airport_342,airport_1206
airport_342,airport_350
airport_342,airport_1273
airport_342,airport_1551
airport_342,airport_1613
airport_342,airport_1550
airport_342,airport_1678
airport_5557,airport_344
airport_5557,airport_373
airport_5557,airport_345
airport_5557,airport_340
airport_5557,airport_350
airport_421,airport_351
airport_1452,airport_344
airport_1452,airport_345
airport_1452,airport_352
airport_1452,airport_342
airport_1452,airport_350
airport_1452,airport_351
airport_1225,airport_344
airport_1225,airport_345
airport_1225,airport_350
airport_1225,airport_351
airport_1468,airport_344
airport_1479,airport_344
airport_1458,airport_344
airport_4322,airport_344
airport_4322,airport_342
airport_4322,airport_351
airport_669,airport_350
airport_671,airport_345
airport_1462,airport_344
airport_1462,airport_350
airport_348,airport_344
airport_348,airport_345
airport_348,airport_350
airport_507,airport_344
airport_507,airport_342
airport_507,airport_350
airport_507,airport_351
airport_1529,airport_351
airport_1638,airport_344
airport_1638,airport_350
airport_1054,airport_344
airport_1335,airport_345
airport_1229,airport_345
airport_1229,airport_342
airport_478,airport_344
airport_478,airport_342
airport_1359,airport_345
airport_346,airport_373
airport_1524,airport_344
airport_1524,airport_345
airport_1524,airport_352
airport_1524,airport_342
airport_1524,airport_350
airport_1561,airport_344
airport_1561,airport_352
airport_1561,airport_342
airport_1561,airport_350
airport_1354,airport_344
airport_1354,airport_342
airport_1354,airport_351
airport_481,airport_345
airport_347,airport_345
airport_347,airport_342
airport_347,airport_351
airport_1520,airport_344
airport_1520,airport_345
airport_1520,airport_342
airport_1520,airport_350
airport_644,airport_342
airport_3998,airport_344
airport_3998,airport_373
airport_3998,airport_345
airport_3998,airport_352
airport_3998,airport_342
airport_3998,airport_350
airport_3998,airport_351
airport_1512,airport_344
airport_674,airport_345
airport_1587,airport_344
airport_1587,airport_345
airport_1587,airport_342
airport_1742,airport_345
airport_1742,airport_352
airport_1742,airport_342
airport_1742,airport_350
airport_1742,airport_351
airport_1562,airport_344
airport_1203,airport_344
airport_1075,airport_344
airport_1472,airport_344
airport_1205,airport_344
airport_1205,airport_342
airport_1205,airport_350
airport_772,airport_344
airport_772,airport_350
airport_4317,airport_344
airport_4317,airport_373
airport_4317,airport_352
airport_4317,airport_342
airport_4317,airport_350
airport_4317,airport_351
airport_1646,airport_344
airport_1646,airport_350
airport_1646,airport_351
airport_1486,airport_344
airport_1486,airport_345
airport_1486,airport_352
airport_1486,airport_342
airport_1486,airport_350
airport_1206,airport_344
airport_1206,airport_373
airport_1206,airport_345
airport_1206,airport_352
airport_1206,airport_342
airport_1206,airport_350
airport_1206,airport_351
airport_548,airport_344
airport_548,airport_352
airport_548,airport_350
airport_350,airport_1230
airport_350,airport_3941
airport_350,airport_1218
airport_350,airport_1506
airport_350,airport_1739
airport_350,airport_1321
airport_350,airport_1216
airport_350,airport_353
airport_350,airport_1501
airport_350,airport_302
airport_350,airport_1489
airport_350,airport_1519
airport_350,airport_1460
airport_350,airport_1509
airport_350,airport_1200
airport_350,airport_338
airport_350,airport_1626
airport_350,airport_1555
airport_350,airport_352
airport_350,airport_342
airport_350,airport_5557
airport_350,airport_1452
airport_350,airport_1225
airport_350,airport_669
airport_350,airport_1462
airport_350,airport_348
airport_350,airport_507
airport_350,airport_1638
airport_350,airport_1524
airport_350,airport_1561
airport_350,airport_1520
airport_350,airport_3998
airport_350,airport_1742
airport_350,airport_1205
airport_350,airport_772
airport_350,airport_4317
airport_350,airport_1646
airport_350,airport_1486
airport_350,airport_1206
airport_350,airport_548
airport_350,airport_1508
airport_350,airport_351
airport_350,airport_1613
airport_350,airport_1209
airport_350,airport_1208
airport_1508,airport_344
airport_1508,airport_345
airport_1508,airport_352
airport_1508,airport_350
airport_1612,airport_344
airport_1273,airport_342
airport_1590,airport_344
airport_1526,airport_345
airport_287,airport_344
airport_351,airport_1230
airport_351,airport_4309
airport_351,airport_469
airport_351,airport_1321
airport_351,airport_1538
airport_351,airport_344
airport_351,airport_1509
airport_351,airport_1200
airport_351,airport_1555
airport_351,airport_3986
airport_351,airport_421
airport_351,airport_1452
airport_351,airport_1225
airport_351,airport_4322
airport_351,airport_507
airport_351,airport_1529
airport_351,airport_1354
airport_351,airport_347
airport_351,airport_3998
airport_351,airport_1742
airport_351,airport_4317
airport_351,airport_1646
airport_351,airport_1206
airport_351,airport_350
airport_351,airport_1613
airport_351,airport_1550
airport_351,airport_1209
airport_1551,airport_344
airport_1551,airport_345
airport_1551,airport_352
airport_1551,airport_342
airport_1613,airport_344
airport_1613,airport_352
airport_1613,airport_342
airport_1613,airport_350
airport_1613,airport_351
airport_1550,airport_344
airport_1550,airport_342
airport_1550,airport_351
airport_679,airport_344
airport_679,airport_345
airport_680,airport_345
airport_1226,airport_344
airport_1209,airport_344
airport_1209,airport_345
airport_1209,airport_350
airport_1209,airport_351
airport_1208,airport_344
airport_1208,airport_350
airport_1678,airport_344
airport_1678,airport_342
airport_6712,airport_3832
airport_3417,airport_6712
airport_3417,airport_7119
airport_7116,airport_7236
airport_7105,airport_3832
airport_7105,airport_3420
airport_7119,airport_6712
airport_3832,airport_3417
airport_3832,airport_7116
airport_3832,airport_7105
airport_3832,airport_3420
airport_3832,airport_7246
airport_3832,airport_7112
airport_3832,airport_9741
airport_3832,airport_7113
airport_3832,airport_7115
airport_3420,airport_7105
airport_3420,airport_3832
airport_7236,airport_3832
airport_7246,airport_7110
airport_7110,airport_3832
airport_7112,airport_3832
airport_9741,airport_3832
airport_9741,airport_7115
airport_7113,airport_3832
airport_7115,airport_3832
airport_7115,airport_9741
airport_7217,airport_7218
airport_4385,airport_7094
airport_3599,airport_4385
airport_3599,airport_7093
airport_3599,airport_8202
airport_3599,airport_7201
airport_3599,airport_7206
airport_3599,airport_7095
airport_3599,airport_7097
airport_3599,airport_8199
airport_3599,airport_9739
airport_3599,airport_7099
airport_6960,airport_3599
airport_7093,airport_3599
airport_7093,airport_7206
airport_8202,airport_3430
airport_7213,airport_7096
airport_9742,airport_7217
airport_7201,airport_6960
airport_7094,airport_7212
airport_7096,airport_3599
airport_7206,airport_3599
airport_7206,airport_7093
airport_7095,airport_9742
airport_7097,airport_7216
airport_8199,airport_8200
airport_7212,airport_3599
airport_8200,airport_8201
airport_9744,airport_3599
airport_7216,airport_3599
airport_3430,airport_3599
airport_7218,airport_3599
airport_8201,airport_8203
airport_9739,airport_9744
airport_7099,airport_7213
airport_8203,airport_3599
airport_1865,airport_1885
airport_6945,airport_1885
airport_6731,airport_1889
airport_1879,airport_5847
airport_1881,airport_1885
airport_1881,airport_5848
airport_1881,airport_5844
airport_1863,airport_1885
airport_1884,airport_6732
airport_5847,airport_1885
airport_1887,airport_1885
airport_1885,airport_1865
airport_1885,airport_6945
airport_1885,airport_6731
airport_1885,airport_1879
airport_1885,airport_1863
airport_1885,airport_1884
airport_1885,airport_5847
airport_1885,airport_6732
airport_1885,airport_5844
